ticker,risk_tier,risk_label,risk_score,prob_low,prob_medium,prob_high,environmental_score,social_score,governance_score,total_esg_score,esg_rating,controversy_score,carbon_intensity,water_usage_score,country,sector,action,allocation,alert,review,esg_status,fund_eligible,reason,alternative,return_5d,return_20d,return_60d,return_200d,vol_20d,vol_60d,momentum_60d,momentum_200d,rsi_14,macd,max_drawdown,vol_ratio_20d,price_52w_high,price_52w_low,range_52w_pct,latest_price,emb_norm,emb_pc1,emb_pc2,emb_pc3,risk_color,sector_risk_pct,overall_risk_pct,as_of_date
LOW,1,Medium,36.116,0.1199,0.8801,0.0,46.32,50.46,47.68,47.97,BBB,15.07,199.76,39.72,USA,Consumer,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.00417,-0.07437,-0.09196,0.11482,0.018839,0.018308,-0.10881,-0.05821,49.47,-6.5272,-0.48629,0.7428,287.39,58.27,3.9318,231.61,3.6277455692038347,-2.196898321475843,-1.057939435464059,-1.434457194527619,#f39c12,0.45,0.4698,2026-04-27
LRCX,0,Low,26.108,0.9801,0.0166,0.0033,68.65,57.11,65.04,64.11,AA,21.04,68.95,21.06,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.12214,0.06251,0.11773,1.44398,0.03677,0.038252,-0.00464,0.40871,52.07,-1.28746,-0.56393,0.6977,249.18,11.99,19.7826,224.35,16.68707953149648,9.309115403918083,12.395397904207156,-2.7087613415981298,#27ae60,0.3793,0.1264,2026-04-27
LT.NS,1,Medium,37.273,0.1023,0.8778,0.0199,42.17,20.83,61.9,41.69,BBB,1.43,275.18,70.51,India,India_Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.04467,-0.07809,-0.10078,0.02607,0.030448,0.023449,-0.04746,-0.0236,52.22,-88.52618,-0.54442,1.6471,4418.1,653.29,5.7628,3723.3,6.8047078123091165,0.352384381389765,-0.2926106270250595,0.3163901945584829,#f39c12,0.1,0.522,2026-04-27
LTIM.NS,0,Low,34.07,0.8145,0.1756,0.0099,84.26,45.1,64.18,66.49,AA,46.58,118.93,36.08,India,India_Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.05756,0.0316,-0.25742,-0.18158,0.024749,0.024054,-0.12532,-0.1747,51.65,-147.93755,-0.49434,1.0459,7201.88,1203.32,4.985,4442.5,23.6563624430677,16.480357146778477,-2.5135670286038634,3.136455296492219,#27ae60,0.5556,0.4121,2026-04-27
LUMN,0,Low,28.548,0.9253,0.0714,0.0033,55.01,74.73,40.94,56.71,A,14.99,86.5,42.73,USA,Communications,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.06573,0.02715,-0.16646,0.71106,0.034075,0.05771,-0.09107,0.00654,52.69,-0.10678,-0.92862,0.7651,13.73,0.98,13.0097,6.81,7.5085319427628585,3.40427548024292,-0.0499036449948152,-3.095254111160446,#27ae60,0.3125,0.2088,2026-04-27
LUPIN.NS,0,Low,27.845,0.9599,0.0401,0.0,60.79,65.79,61.98,62.65,AA,18.9,124.92,31.99,India,India_Healthcare,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.01563,-0.01483,0.06913,0.15003,0.012993,0.011483,0.02512,0.11508,50.71,8.40204,-0.52412,0.6115,2381.29,530.23,3.491,2298.3,3.668317717653974,-1.770762840175231,0.1988409019348807,-0.6988268689551196,#27ae60,0.3,0.1731,2026-04-27
LYV,0,Low,29.18,0.9764,0.0236,0.0,55.16,66.9,67.26,62.31,AA,27.39,81.04,70.6,USA,Communications,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.06456,-0.0453,0.07483,0.06765,0.021646,0.022139,0.03939,0.0476,50.95,0.04851,-0.61225,1.2047,174.06,29.5,4.9003,158.29,3.766008594389441,-1.229017321721073,-0.0640163675315776,-2.306576166773828,#27ae60,0.4375,0.239,2026-04-27
MAA,0,Low,34.488,0.8389,0.1611,0.0,50.43,48.0,64.37,53.88,A,18.66,206.27,69.72,USA,RealEstate,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.0212,-0.05933,-0.0926,-0.13754,0.010658,0.011595,-0.05028,-0.0786,49.83,-2.08759,-0.45399,1.3897,195.73,68.57,1.8546,124.3,3.669115645363371,-2.370368456353724,-0.8069996414011726,-0.594275142818109,#27ae60,0.5294,0.4341,2026-04-27
MARICO.NS,1,Medium,44.805,0.0194,0.9806,0.0,39.52,56.01,34.92,43.09,BBB,35.2,222.08,53.99,India,India_Consumer,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.01455,-0.03287,-0.03312,0.10126,0.015351,0.012999,-0.00872,0.02743,52.45,-5.29523,-0.38138,0.9857,810.35,221.77,2.6539,753.25,4.637926653100901,-1.84003306100454,-0.8514858482584313,-0.3847012372853334,#f39c12,1.0,0.7033,2026-04-27
MCD,1,Medium,38.566,0.1167,0.8833,0.0,69.55,48.3,49.12,57.05,A,46.03,128.32,78.08,USA,Consumer,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.01193,-0.07845,-0.00753,0.07083,0.01061,0.010147,-0.04142,-0.00344,50.42,-4.52418,-0.36899,0.9408,339.17,119.41,1.8404,304.85,3.943077223770537,-3.020627551275901,-0.6629709614085655,-0.9332492901100083,#f39c12,0.8,0.5659,2026-04-27
MCO,0,Low,30.248,0.9985,0.0015,0.0,43.78,64.62,77.91,60.27,AA,28.14,74.33,67.14,USA,Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.01377,-0.05336,-0.17362,-0.06354,0.015981,0.0225,-0.06011,-0.09845,48.74,-4.97687,-0.42017,1.5149,538.45,127.95,3.2082,438.0,4.049299529224886,-1.2347550288841684,-0.5414711824899313,-2.7609092254197494,#27ae60,0.7368,0.2775,2026-04-27
META,0,Low,24.472,0.9589,0.0411,0.0,70.78,57.55,66.71,65.59,AA,13.83,117.66,46.91,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.07209,-0.11098,-0.10915,-0.17156,0.028905,0.026347,-0.09454,-0.15776,51.3,-20.48788,-0.76736,0.8033,788.15,88.22,7.9341,575.05,5.531459667366334,0.5622613811240113,2.0131825475081846,-3.1181656537217566,#27ae60,0.3103,0.0879,2026-04-27
MKS.L,0,Low,27.669,0.8458,0.1114,0.0428,50.04,81.1,40.0,56.34,A,13.83,61.84,66.09,UK,UK_Healthcare,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.04816,-0.06126,-0.03201,-0.03471,0.019351,0.018139,-0.07029,-0.04303,50.0,-8.20926,-0.70442,0.7766,411.26,85.02,3.8372,341.7,9.90063007687926,1.0374894795143672,0.363098739605626,-0.9326095648582928,#27ae60,0.625,0.1648,2026-04-27
MLM,1,Medium,63.717,0.0031,0.9609,0.036,32.98,48.07,54.48,43.96,BBB,53.98,726.6,56.19,USA,Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.03637,-0.02953,-0.06731,0.10759,0.014908,0.019642,-0.06399,-0.03201,50.93,-10.61731,-0.48339,1.1202,707.24,138.45,4.1082,594.43,4.6439973565002575,-1.8404719877244984,-0.1701649502055558,1.991707584741236,#f39c12,0.95,0.9863,2026-04-27
MMM,1,Medium,46.949,0.0243,0.9757,0.0,29.94,56.71,46.67,42.99,BBB,30.06,351.48,29.19,USA,Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.01284,-0.04801,-0.1225,0.02655,0.017395,0.019701,-0.08396,-0.08212,50.24,-3.69041,-0.54073,0.9355,173.83,66.54,1.6123,144.35,4.291387730718065,-2.080749133522397,-0.3409899198428083,0.5248635601692383,#f39c12,0.5789,0.7473,2026-04-27
MNDI.L,1,Medium,54.305,0.0312,0.9688,0.0,39.89,59.13,49.81,48.64,BBB,58.76,409.24,75.22,UK,UK_Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.00095,-0.00843,-0.08384,-0.28119,0.01951,0.019893,-0.03507,-0.11281,47.0,-5.8218,-0.64903,0.8508,2268.45,796.15,1.8493,840.8,4.8490819993011565,-1.8348028808393784,-1.374156899601234,1.5430360558039071,#f39c12,1.0,0.9176,2026-04-27
MONY.L,0,Low,26.261,0.9535,0.0465,0.0,71.24,68.29,74.58,71.36,AAA,28.95,114.93,31.42,UK,UK_Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.00328,-0.12035,-0.20078,-0.29249,0.017724,0.023886,-0.08756,-0.19416,49.87,-4.05986,-0.65297,1.5048,416.14,144.41,1.8816,152.0,23.798182950283973,15.864681073651914,-11.408918448352084,-2.208215279097123,#27ae60,0.1667,0.1291,2026-04-27
MOS,1,Medium,57.308,0.0742,0.9127,0.0131,58.78,45.52,37.23,48.34,BBB,40.84,673.24,34.96,USA,Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.0548,-0.02043,0.00424,-0.25852,0.049237,0.035205,-0.0367,-0.10092,50.34,-0.39809,-0.7882,2.4183,70.51,6.2,10.3651,26.37,6.434662913260724,0.1039235382243546,-0.9814915609020752,1.6768834184318695,#f39c12,0.7,0.9478,2026-04-27
MPC,1,Medium,50.068,0.0096,0.9871,0.0033,18.26,39.54,48.42,33.69,BB,47.12,121.18,51.81,USA,Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.00106,0.13778,0.39295,0.4889,0.020927,0.022114,0.18756,0.31291,49.9,9.14114,-0.75116,0.5697,251.91,13.85,17.1836,245.42,8.794519620608593,-1.2582263063454775,2.232885011712953,6.249761644843103,#f39c12,0.5882,0.8324,2026-04-27
MPHASIS.NS,0,Low,26.362,0.9276,0.0724,0.0,55.4,40.9,68.11,54.86,A,3.88,97.75,52.57,India,India_Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.09972,0.04324,-0.17326,-0.12292,0.022775,0.020268,-0.05183,-0.13667,51.19,-39.78506,-0.51944,1.1636,3246.19,551.56,4.8855,2328.1,4.616777205864594,-0.1512076679689084,0.1878622395214888,-0.8486377925142752,#27ae60,0.2222,0.1374,2026-04-27
MRK,0,Low,27.057,0.998,0.002,0.0,59.38,74.84,65.06,65.72,AA,26.36,74.08,46.41,USA,Healthcare,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.00999,0.02607,0.08265,0.54354,0.009612,0.014603,0.03058,0.24932,50.53,1.06499,-0.43443,0.8828,125.35,52.44,1.3904,119.28,3.877559156508658,-1.8237091528812444,0.0820801520640836,-1.974157889620653,#27ae60,0.4737,0.1593,2026-04-27
MRO.L,1,Medium,54.551,0.0182,0.962,0.0198,39.85,56.2,53.15,48.74,BBB,41.96,604.08,33.81,UK,UK_Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.03089,-0.05716,-0.18892,-0.00419,0.025436,0.025543,-0.13472,-0.13305,49.78,-17.90455,-0.70076,0.7581,681.74,173.04,2.9397,507.2,5.240249282109858,0.836647898495086,0.0513075374200668,2.508851154061102,#f39c12,0.7143,0.9313,2026-04-27
MRVL,0,Low,26.449,0.9139,0.0762,0.0099,58.44,64.64,61.46,61.21,AA,19.53,47.71,43.22,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.24564,0.18057,0.31167,0.46259,0.044167,0.040043,0.28183,0.33507,51.57,6.01439,-0.61879,1.8138,125.64,15.19,7.2702,109.38,15.911597846754942,8.583926312575151,11.614476032396054,-3.852603400031574,#27ae60,0.4138,0.1429,2026-04-27
MS,0,Low,31.372,0.9133,0.0867,0.0,36.66,69.91,69.7,56.55,A,27.26,59.29,43.31,USA,Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.06352,0.04974,-0.08296,0.2947,0.016445,0.021201,-0.01771,0.0504,50.62,-0.3509,-0.51326,0.7804,190.18,23.04,7.2543,168.43,3.7688320792538836,-1.6093762860290055,0.1591607101627128,-2.481333348618174,#27ae60,0.8947,0.3379,2026-04-27
MSFT,0,Low,24.122,0.9512,0.0423,0.0066,63.28,55.15,67.88,62.22,AA,11.76,69.66,65.56,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.03714,-0.09067,-0.21955,-0.22028,0.013308,0.020539,-0.09199,-0.21495,50.14,-10.0961,-0.37148,1.1404,539.83,90.92,4.9371,372.29,23.228237187866625,8.389419777241518,4.857806621568933,-3.837478408628608,#27ae60,0.2759,0.0769,2026-04-27
MU,0,Low,22.445,0.9841,0.0126,0.0033,68.26,55.22,71.2,65.23,AA,14.06,41.82,42.37,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.17334,-0.02975,0.15509,2.10691,0.046415,0.044067,-0.04562,0.53811,51.85,-11.22649,-0.57629,2.3317,461.54,30.23,14.2655,377.58,17.189670882223325,9.661648338321571,12.708319060252084,-2.7657921723207086,#27ae60,0.1724,0.044,2026-04-27
NATIONALUM.NS,1,Medium,48.515,0.0529,0.9207,0.0264,44.08,50.52,39.36,44.59,BBB,48.47,232.3,27.78,India,India_Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.10984,0.0399,0.2025,1.27737,0.030648,0.03208,0.11483,0.55783,52.22,8.86767,-0.52338,0.9627,423.55,20.15,20.0214,411.75,7.219342942569569,0.0940925628793764,2.954404175866639,0.8610143055861487,#f39c12,0.4286,0.783,2026-04-27
NEE,1,Medium,37.566,0.0546,0.9454,0.0,62.46,52.83,61.91,59.4,A,16.32,432.35,58.96,USA,Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.0176,0.01804,0.18642,0.33689,0.010692,0.012092,0.04568,0.16412,48.86,0.60118,-0.4497,0.9658,95.03,35.41,1.6836,93.67,4.241476579211125,-2.8952297352253304,-0.0839501948343703,1.3572304068903782,#f39c12,0.15,0.533,2026-04-27
NEM,1,Medium,64.749,0.0181,0.8832,0.0988,6.54,47.86,47.79,31.31,BB,38.76,688.36,54.51,USA,Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.11181,-0.01975,0.07477,0.98419,0.030488,0.034105,-0.0102,0.26861,51.26,-1.1028,-0.62403,1.3169,131.68,24.78,4.314,114.65,5.5856151033089745,-1.0153115422737855,0.7898455237308777,3.0426680920850493,#f39c12,1.0,0.9918,2026-04-27
NESTLEIND.NS,1,Medium,41.328,0.0831,0.9169,0.0,48.48,56.57,52.91,52.24,A,40.14,209.9,54.71,India,India_Consumer,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.02481,-0.02246,-0.06856,0.0332,0.011924,0.011667,-0.03445,-0.00111,52.26,-17.60427,-0.2288,0.7933,1355.93,459.77,1.9491,1222.8,5.715516852678291,-1.226006917461415,-0.4484895478207892,-0.8500239920589666,#f39c12,0.7,0.6346,2026-04-27
NFLX,1,Medium,40.419,0.1189,0.8811,0.0,50.51,46.02,49.11,48.74,BBB,39.84,110.82,38.08,USA,Communications,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.06292,0.00509,0.09157,-0.19152,0.016578,0.02567,0.11609,-0.07554,51.82,2.04048,-0.75947,0.6006,133.91,16.64,7.0491,98.82,3.9029354450455216,-1.7564346654297622,-0.3513256300254989,-1.8134071770341424,#f39c12,0.9375,0.6016,2026-04-27
NG.L,1,Medium,46.924,0.043,0.9337,0.0233,24.23,24.12,46.28,30.81,BB,23.29,190.21,80.34,UK,UK_Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.06462,-0.01578,0.1039,0.22246,0.019514,0.014913,0.02121,0.14265,47.82,-8.39834,-0.32624,1.6354,1400.0,770.99,0.8159,1316.4,9.879655453093402,-1.825363365297688,0.8452407247335241,4.821886399538481,#f39c12,0.5556,0.7445,2026-04-27
NI,1,Medium,47.341,0.0,1.0,0.0,45.04,47.98,49.8,47.35,BBB,33.03,408.58,37.44,USA,Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.02473,0.01318,0.15468,0.23774,0.011649,0.010806,0.04964,0.11809,48.18,0.32385,-0.3095,0.7886,47.65,17.04,1.7957,47.65,4.355420529489129,-2.8314008446529404,-0.0835564270024951,1.69861547063963,#f39c12,0.5,0.7555,2026-04-27
NKE,1,Medium,36.587,0.1057,0.868,0.0263,44.69,72.55,59.31,57.44,A,33.1,193.87,42.76,USA,Consumer,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.16686,-0.24483,-0.34151,-0.26949,0.035938,0.026108,-0.2761,-0.34906,50.05,-3.80752,-0.74151,2.6651,165.15,42.69,2.8686,42.69,8.946296488124263,2.4511814143086634,-3.815477263833493,-3.335829373581366,#f39c12,0.55,0.5027,2026-04-27
NMDC.NS,1,Medium,64.46,0.021,0.9363,0.0427,35.35,16.38,49.05,33.77,BB,36.26,738.26,40.13,India,India_Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.05881,0.04207,0.00423,0.2112,0.022023,0.022936,0.02787,0.10509,50.51,-0.03986,-0.51429,0.6986,86.43,11.08,6.7997,81.74,6.215894528750628,-2.00922188132442,0.1498239560039158,2.734985789674428,#f39c12,0.7143,0.989,2026-04-27
NNN,1,Medium,37.101,0.0915,0.9085,0.0,49.22,45.38,52.27,48.98,BBB,18.55,213.58,30.89,USA,RealEstate,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.0327,-0.04818,0.06554,0.05827,0.011053,0.010228,0.00229,0.04552,49.28,-0.40289,-0.54987,1.3186,45.83,19.13,1.3953,43.26,3.6903702326829753,-2.4319665465931672,-0.8440842368516146,-0.4131771082206112,#f39c12,0.7059,0.5165,2026-04-27
NOC,1,Medium,45.15,0.0201,0.9799,0.0,23.65,57.87,55.19,43.38,BBB,24.57,340.36,74.25,USA,Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.02816,-0.07606,0.17252,0.41161,0.013506,0.018916,-0.01174,0.13976,50.5,-6.49758,-0.29627,0.8184,768.02,213.2,2.6023,690.5,3.7800538937429913,-2.544739570533192,-0.2673441387100526,0.9933683204852688,#f39c12,0.4211,0.7088,2026-04-27
NOV,1,Medium,44.856,0.0357,0.9643,0.0,38.88,46.78,42.24,42.26,BBB,43.39,123.1,45.24,USA,Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.05388,0.03663,0.11928,0.44207,0.022421,0.022766,0.0363,0.27677,50.64,0.03324,-0.73454,1.1434,27.7,7.35,2.7671,19.56,6.319369537824034,-1.914142057251772,1.3257675570551857,4.342355775064572,#f39c12,0.3529,0.706,2026-04-27
NTAP,0,Low,30.5,0.958,0.042,0.0,53.87,54.26,63.72,56.94,A,20.31,106.1,53.14,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.03034,-0.02485,-0.07049,-0.03165,0.019812,0.024709,-0.02986,-0.09504,49.34,0.09821,-0.53351,1.1018,130.08,29.98,3.3385,97.61,4.305239983344435,-0.1360658592181846,0.7197608448889402,-2.5536495692480337,#27ae60,0.8276,0.2857,2026-04-27
NTPC.NS,1,Medium,51.653,0.0135,0.9865,0.0,40.67,43.27,29.53,38.11,BB,50.53,220.4,79.25,India,India_Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.0181,-0.02434,0.05939,0.13451,0.013415,0.015024,0.01386,0.08889,51.97,-1.05711,-0.45644,0.903,425.84,59.54,6.1518,368.85,7.472385110784869,-2.2369869450260937,-0.1811811273631707,0.6078700302677235,#f39c12,0.4,0.8571,2026-04-27
NUE,1,Medium,46.799,0.0046,0.9954,0.0,44.32,35.78,38.28,39.95,BB,26.88,318.9,74.9,USA,Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.05524,0.02585,0.03557,0.39394,0.016412,0.017691,-0.00503,0.12926,51.72,-0.39412,-0.52881,0.6262,194.75,25.21,6.7263,173.26,4.529703415183633,-2.2191020637999075,0.2468742751770186,2.269998187173374,#f39c12,0.15,0.7418,2026-04-27
NVDA,0,Low,28.693,0.9186,0.0781,0.0033,57.72,54.83,71.73,61.05,AA,26.39,52.34,58.62,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.07828,-0.02486,-0.03745,0.22443,0.02073,0.023137,-0.02512,-0.01128,51.26,-2.0977,-0.66335,0.4224,207.02,3.17,64.2443,178.1,14.194405818050514,4.486322713913356,5.467345133845339,-1.5639883247913986,#27ae60,0.6552,0.217,2026-04-27
NWG.L,0,Low,31.211,0.9736,0.0264,0.0,41.8,71.84,67.4,58.49,A,32.59,25.05,22.47,UK,UK_Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.05409,-0.01107,-0.11418,0.15179,0.026058,0.023529,-0.0622,-0.00621,48.27,-9.6654,-0.65449,1.618,693.92,100.14,5.9294,569.0,4.038805553343665,-0.7705735249982086,-0.4117763286221929,-2.1019453369483347,#27ae60,0.8,0.3187,2026-04-27
NWSA,0,Low,22.097,0.9821,0.0179,0.0,54.02,60.04,78.47,63.16,AA,4.16,86.3,39.14,USA,Communications,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.01412,-0.00032,-0.07251,-0.12275,0.012596,0.018709,-0.00593,-0.08923,50.6,0.11001,-0.45093,1.8357,30.9,7.74,2.9931,24.43,3.8071305354979805,-1.6855428621942832,-1.0518366786176117,-2.097224381767713,#27ae60,0.0625,0.0275,2026-04-27
NXT.L,0,Low,30.818,0.9497,0.0469,0.0033,60.53,51.24,70.53,60.74,AA,27.05,106.44,0.39,UK,UK_Healthcare,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.02624,-0.02418,-0.11313,0.03087,0.016059,0.014678,-0.02574,-0.01636,50.5,-73.43302,-0.53815,1.2421,14575.35,3384.52,3.3065,12710.0,14.438780919320235,7.851120027082228,1.130181123267209,6.196688434815733,#27ae60,0.875,0.294,2026-04-27
O,1,Medium,36.39,0.1006,0.8994,0.0,53.25,40.58,58.16,50.92,A,26.32,147.09,22.45,USA,RealEstate,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.02219,-0.03747,0.08151,0.13122,0.009406,0.010245,-0.00457,0.0693,48.73,-0.54079,-0.48282,1.4062,67.26,30.36,1.2153,62.23,3.640367025939546,-2.2196041767837884,-0.6467084768959341,-0.1138314044193292,#f39c12,0.6471,0.4863,2026-04-27
OBEROIRLTY.NS,0,Low,33.905,0.7966,0.2034,0.0,44.61,55.31,56.24,51.31,A,23.89,91.24,10.45,India,India_RealEstate,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.0709,0.05276,-0.09494,-0.18812,0.021372,0.019553,0.02325,-0.05152,52.03,-0.51277,-0.52866,0.9218,2308.71,286.73,7.0517,1560.3,5.052659921776831,-0.4991689198010109,-0.8592946334045483,-0.0959394147255968,#27ae60,0.2222,0.4093,2026-04-27
OCDO.L,0,Low,31.221,0.8984,0.1016,0.0,53.25,73.64,70.09,64.42,AA,40.03,52.4,57.52,UK,UK_Healthcare,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.0148,-0.0353,-0.30604,-0.18057,0.023052,0.031534,-0.14771,-0.23382,50.63,-8.3033,-0.94048,0.9366,2895.0,172.3,15.8021,188.55,8.976166922893974,1.612825418944184,-2.470559721267065,-3.4011779214401554,#27ae60,1.0,0.3214,2026-04-27
OGE,1,Medium,46.14,0.051,0.949,0.0,62.13,38.38,35.95,47.15,BBB,7.66,620.26,50.62,USA,Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.03239,0.03152,0.1576,0.15962,0.009807,0.009254,0.06949,0.10842,48.27,0.47735,-0.48855,1.4931,49.01,17.89,1.7395,49.01,4.706835767483977,-2.7298228496818675,0.0486182810488408,1.9273015110467315,#f39c12,0.45,0.7225,2026-04-27
